,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,fake
5122,1638,1156,233,2,9.611691753571034,1702,1373,2.9788404770094186,0,1,0,1,5,5,58,4,0
5123,3593,600,20,0,2.9788404770094186,4469,5485,2.9788404770094186,0,0,0,1,5,13,22,18,0
5124,5437,154,233,2,18.88902009347879,14383,5485,2.9788404770094186,0,1,0,0,7,1,23,37,0
5125,4146,498,122,2,2.9788404770094186,11423,7964,7.7572854911931985,0,0,1,5,7,13,131,37,0
5126,480,364,7,2,22.968738814238492,448,10878,2.9788404770094186,0,1,0,1,5,1,58,18,0
5127,2199,1039,233,2,20.855167882850637,6905,5950,2.9788404770094186,0,1,0,1,2,4,39,7,0
5128,8898,1487,233,2,22.968738814238492,683,417,2.9788404770094186,0,1,0,1,5,1,58,18,0
5129,642,830,233,2,25.56353765293417,9747,337,18.191206097778224,0,1,0,5,7,13,131,37,0
5130,4659,1427,233,2,2.9788404770094186,11025,6758,12.542317862868048,0,0,1,5,7,13,131,37,0
5131,5171,279,374,0,9.966057823768114,1887,6754,22.206056336330516,0,1,1,5,5,13,61,24,0
5132,2311,267,233,2,2.9788404770094186,6936,6502,5.816972008875937,0,0,1,5,7,13,131,37,0
5133,459,503,233,2,2.9788404770094186,2647,11402,9.200815823789569,0,0,1,1,2,9,131,7,0
5134,3604,197,233,2,2.9788404770094186,4706,7821,4.687312787421297,0,0,0,1,0,1,58,31,0
5135,7560,1311,233,2,19.642089419273226,10541,4152,4.158782074942833,0,1,1,1,1,5,124,15,0
5136,7778,1178,233,2,2.9788404770094186,13391,5485,2.9788404770094186,0,0,0,5,7,13,131,37,0
5137,8185,1039,233,2,2.9788404770094186,7644,5485,3.040723,0,0,0,5,7,13,131,37,0
5138,642,233,233,2,25.56353765293417,9747,337,18.191206097778224,0,1,0,5,7,13,131,37,0
5139,1437,1176,233,2,39.10082421952072,3355,7881,13.177324481018296,0,1,1,5,7,13,131,37,0
5140,55,265,233,2,22.97175983399395,2202,10611,10.19315368103583,0,0,1,5,7,13,131,37,0
5141,642,290,233,2,25.56353765293417,9747,337,18.191206097778224,0,1,0,5,7,13,131,37,0
5142,207,118,233,2,22.154703511272672,14360,652,2.9788404770094186,0,1,1,5,7,13,24,31,0
5143,642,233,233,2,25.56353765293417,9747,337,18.191206097778224,0,1,0,5,7,13,131,37,0
5144,7234,163,233,2,7.811241433747093,14323,11528,4.509362433691496,0,1,1,0,2,1,31,11,0
5145,915,383,232,2,41.3259806333076,7245,7667,38.370312408116796,0,1,1,1,0,1,25,0,0
5146,2137,194,233,2,15.837009419031025,7795,8791,2.9788404770094186,0,1,1,5,7,13,131,37,0
5147,8394,1179,278,2,13.727468579778279,5039,8953,2.9788404770094186,0,1,1,5,7,13,131,5,0
5148,7438,209,49,2,19.448313610562952,2687,6318,16.275982600228236,0,1,1,1,5,5,61,18,0
5149,5807,52,233,2,18.17208523507194,251,5485,2.9788404770094186,0,1,0,5,7,13,131,37,0
5150,7179,267,233,2,24.244184470356117,6556,11067,3.3866606754725725,0,1,1,4,0,9,27,31,0
5151,8895,385,233,2,23.97779609707905,11426,1700,11.147404365019105,0,1,1,1,2,4,15,16,0
5152,7234,574,233,2,7.811241433747093,14323,11528,4.509362433691496,0,1,1,0,2,1,31,11,0
5153,2221,1235,197,2,22.22478593092417,12142,3694,12.247116555171615,0,1,0,1,5,13,22,12,0
5154,556,52,233,0,2.9788404770094186,7628,5136,5.8586336701466015,0,0,1,1,0,1,39,31,0
5155,2262,547,233,2,24.981635204002654,1191,235,2.9788404770094186,0,1,1,5,7,13,131,37,0
5156,2834,1427,233,2,32.92752734697363,5496,8097,2.9788404770094186,0,1,0,1,5,1,61,9,0
5157,642,909,233,2,25.56353765293417,9747,337,18.191206097778224,0,1,1,5,7,13,131,37,0
5158,2199,1297,233,2,20.855167882850637,7297,5164,2.9788404770094186,0,1,0,1,2,4,26,7,0
5159,2788,288,526,2,26.740059005312848,813,1163,10.462459979467747,0,1,1,1,0,13,88,37,0
5160,642,383,233,2,25.56353765293417,9747,211,18.191206097778224,0,1,1,5,7,13,131,37,0
5161,642,1235,233,2,25.56353765293417,9747,211,18.191206097778224,0,1,1,5,7,13,131,37,0
5162,6201,243,60,2,26.740059005312848,2592,11293,2.9788404770094186,0,1,1,1,6,13,88,37,0
5163,642,1160,233,2,25.56353765293417,9747,211,18.191206097778224,0,1,1,5,7,13,131,37,0
5164,3153,28,233,2,2.9788404770094186,1401,2975,2.9788404770094186,1,1,0,5,7,13,131,37,0
5165,0,491,233,2,2.9788404770094186,6879,11053,2.9788404770094186,0,0,0,5,7,13,131,37,1
5166,2942,25,233,2,2.9788404770094186,4422,10821,2.9788404770094186,0,0,1,5,7,13,59,37,1
5167,537,1148,413,2,2.9788404770094186,11942,5485,2.9788404770094186,0,0,0,5,7,13,131,37,0
5168,1286,267,168,0,2.9788404770094186,1657,10924,4.613625668494734,0,0,0,3,7,13,51,37,0
5169,9002,1103,233,2,24.244184470356117,3033,10843,4.128030627544616,0,1,1,1,6,4,131,1,0
5170,1948,1235,233,2,18.02105403231536,1844,1845,2.9788404770094186,0,1,0,1,7,1,69,12,0
5171,1207,383,233,2,2.9788404770094186,7521,7869,2.9788404770094186,0,0,0,1,7,13,49,37,0
5172,760,1146,233,2,13.696473573992833,6714,2615,4.247050853454563,0,1,0,1,7,13,131,37,0
5173,5386,688,233,2,27.85766066032954,9354,4302,2.9788404770094186,0,1,1,1,7,13,131,6,0
5174,8853,602,233,2,12.145203812526697,7236,9515,2.9788404770094186,0,0,0,1,7,13,22,37,0
5175,6433,1179,233,2,28.081637983505605,14135,922,2.9788404770094186,0,1,1,1,0,9,39,7,0
5176,570,909,233,2,25.56353765293417,9747,11393,18.191206097778224,0,1,1,5,7,13,131,37,0
5177,570,290,233,2,25.56353765293417,9747,11393,18.191206097778224,0,1,1,5,7,13,131,37,0
5178,570,1160,233,2,25.56353765293417,9747,337,18.191206097778224,0,1,1,5,7,13,131,37,0
5179,2375,1135,122,2,2.9788404770094186,11861,572,5.669273844236037,1,0,0,5,7,13,131,31,0
5180,6132,1369,233,2,29.107740763832762,2353,7404,2.9788404770094186,0,1,0,5,7,13,131,37,0
5181,874,162,233,0,24.331942351794872,10604,2338,2.9788404770094186,0,1,0,1,5,13,22,22,0
5182,570,776,233,2,25.56353765293417,9747,11393,18.191206097778224,0,1,1,5,7,13,131,37,0
5183,1039,265,122,2,41.112407415689525,6379,7011,11.94148033360552,0,1,1,1,7,5,119,31,0
5184,2654,522,233,0,16.17297840705059,10295,2312,2.9788404770094186,0,1,1,1,2,4,51,7,0
5185,750,47,233,2,27.360098933191885,12219,5417,12.094346608217394,0,1,1,1,7,13,29,37,0
5186,859,1179,233,2,33.02785442606494,11509,2247,14.782918098029144,0,1,1,1,7,1,39,18,0
5187,5824,383,122,2,18.554418358000913,10366,5485,2.9788404770094186,1,1,0,1,5,13,75,31,0
5188,1143,265,233,2,10.687660715103085,14060,0,2.9788404770094186,0,1,0,1,5,13,61,37,0
5189,6696,807,233,2,25.27739656405771,11542,7851,7.525353974462231,0,1,1,5,7,1,94,31,0
5190,2138,279,229,2,9.966057823768114,1006,8774,21.755578849184047,0,1,1,1,0,1,89,37,0
5191,5496,267,611,2,18.191997709303315,12460,3436,4.226309694413082,0,1,1,3,7,0,79,16,0
5192,4688,267,233,2,9.703944415690355,1587,10576,5.357443997947544,0,1,1,5,7,13,131,37,0
5193,8693,1639,233,2,22.568554693872937,13218,5485,2.9788404770094186,0,1,0,5,7,13,131,37,0
5194,3995,334,233,2,20.855167882850637,12752,7465,2.9788404770094186,0,1,0,1,0,1,47,7,0
5195,4237,835,233,2,20.65511996963642,11494,5444,10.480184832652231,1,1,1,0,7,13,61,37,0
5196,7478,1146,173,2,13.696473573992833,3075,9280,2.4638903,0,1,1,1,7,9,119,26,0
5197,8901,240,233,2,19.446271445841287,11832,1218,10.250692893446061,0,1,1,1,5,1,58,18,0
5198,2560,269,233,0,24.28771670662994,7736,10413,4.791915322610944,0,1,1,1,1,1,131,37,0
5199,7645,498,233,2,20.298264167987913,7906,5485,2.9788404770094186,0,0,0,5,7,13,131,37,0
5200,1252,857,49,2,23.47889353114637,5723,4075,10.059685256776111,0,1,1,1,5,1,61,25,0
5201,3741,25,55,0,14.268506923226516,4400,9331,9.972394860776701,1,1,1,1,0,13,61,7,0
5202,5565,18,233,2,2.9788404770094186,1248,9542,2.9788404770094186,0,1,0,5,7,13,131,37,0
5203,2137,86,233,2,20.583335492887457,4546,5088,23.103066523119214,0,1,0,1,5,1,22,18,0
5204,3594,1039,233,2,20.855167882850637,10754,4441,2.9788404770094186,0,1,0,1,2,4,39,7,0
5205,5549,679,233,2,12.145203812526697,5240,5485,2.9788404770094186,0,0,0,1,7,13,34,37,0
5206,2555,265,54,2,37.031659739746395,10320,5195,16.078989486409824,0,1,1,1,5,9,61,0,0
5207,882,835,85,2,23.47889353114637,3866,2701,8.662883477375031,0,1,1,1,0,1,61,9,0
5208,265,1524,233,2,11.44618129060327,2953,11636,7.560235828024272,0,1,1,3,6,13,51,0,0
5209,2442,976,122,2,26.091668332806268,7849,8539,13.543578698136756,0,0,0,1,7,13,99,31,0
5210,466,162,233,2,25.915755705189486,11072,9178,9.158874302353368,0,1,1,1,0,4,89,1,0
5211,7648,1528,233,2,27.356880282675217,13159,8987,4.481978625816572,0,1,1,1,0,1,49,23,0
5212,3941,1072,628,2,2.9788404770094186,10529,2609,2.9788404770094186,0,1,1,1,5,1,131,17,0
5213,6560,1233,458,0,2.9788404770094186,520,9223,2.9788404770094186,1,0,0,1,0,6,58,12,0
5214,3353,50,233,2,40.386732147124434,6558,1350,19.581041660952803,0,1,0,1,7,13,58,18,0
5215,9157,52,233,2,24.244184470356117,2090,10862,4.128030627544616,0,1,1,5,6,4,53,31,0
5216,2548,961,233,2,20.855167882850637,8730,5457,2.9788404770094186,0,1,0,1,2,4,26,7,0
5217,1132,1346,233,2,2.9788404770094186,8017,2768,20.218218821174595,0,0,1,1,2,9,58,18,0
5218,6980,265,233,2,5.484666911094755,2476,4976,2.9788404770094186,0,1,1,5,7,13,131,37,0
5219,5443,1260,528,2,16.960868323257863,13000,7268,2.9788404770094186,0,1,1,1,0,1,0,37,0
5220,590,1451,122,0,21.24556887369876,8642,6526,14.197128047489105,1,1,1,0,6,9,22,31,0
5221,9333,1022,233,2,24.244184470356117,2145,11296,3.62563333126838,0,1,1,5,6,4,131,37,0
5222,5278,1273,233,2,2.9788404770094186,988,380,12.633088508121046,0,0,1,5,7,13,131,37,0
5223,888,1369,233,2,29.107740763832762,2756,6625,2.9788404770094186,0,1,0,5,7,13,131,37,0
5224,383,50,122,2,20.95894687891098,8663,815,2.9788404770094186,0,1,1,1,2,1,58,31,0
5225,7109,616,233,2,24.244184470356117,5379,5485,2.9788404770094186,0,1,0,5,7,13,131,37,0
5226,2262,288,233,2,26.740059005312848,2197,11092,3.8144372,0,1,1,3,2,13,88,17,0
5227,3144,857,394,2,18.111293675246902,4286,3048,2.9788404770094186,0,1,0,1,7,13,57,12,0
5228,7631,70,233,2,2.9788404770094186,11990,7930,2.9788404770094186,0,1,1,1,7,1,22,9,0
5229,5616,243,233,2,26.740059005312848,13242,7330,2.9788404770094186,0,1,1,1,7,13,88,13,0
5230,1941,265,233,2,13.869151105330978,8407,5106,13.652648045929528,0,1,1,1,7,13,131,37,0
5231,6023,12,233,2,26.214138795459174,995,5485,2.9788404770094186,0,1,0,5,7,13,131,37,0
5232,5066,338,233,2,24.244184470356117,5172,202,3.62563333126838,0,1,1,5,0,10,131,37,0
5233,251,1316,233,2,33.14998147147858,1340,8289,11.446518548114998,0,1,0,1,5,13,131,37,0
5234,4799,1249,96,2,2.9788404770094186,3942,11445,5.009998201292979,0,0,1,5,7,13,131,37,0
5235,1100,1486,233,2,27.038639353159024,13636,3605,18.896819925507234,0,1,1,1,5,1,39,4,0
5236,3660,1474,233,2,27.356880282675217,11410,4784,4.481978625816572,0,1,1,1,1,5,49,22,0
5237,472,162,73,2,25.915755705189486,6778,10472,2.9788404770094186,0,1,1,1,0,1,89,37,0
5238,1943,1260,520,2,18.105168823236138,8000,8530,8.831129743167823,0,1,1,2,2,4,87,7,0
5239,2291,491,233,2,22.968738814238492,2200,11527,2.9788404770094186,0,1,0,1,5,1,58,18,0
5240,3921,1254,233,2,35.74504562949972,6611,5485,2.9788404770094186,0,1,0,5,7,13,131,37,0
5241,6006,783,233,2,2.9788404770094186,10896,772,6.875327551771221,0,1,0,1,5,4,59,23,0
5242,502,1039,233,0,34.14903028324472,10516,443,2.9788404770094186,0,1,0,1,5,13,51,31,0
5243,957,148,233,2,14.939161243180468,7429,2380,17.223879335778683,0,1,1,1,5,9,87,37,0
5244,590,458,122,2,2.9788404770094186,13902,4466,7.492782852462372,0,1,0,5,7,13,131,37,0
5245,673,1451,233,0,26.581006831580776,2621,5861,2.9788404770094186,0,1,1,0,0,1,58,18,0
5246,4923,1243,233,0,26.581006831580776,245,4108,2.9788404770094186,0,1,1,0,6,1,58,18,0
5247,1064,1627,233,0,34.14903028324472,9682,5485,3.759461949791478,0,1,1,1,0,9,75,22,0
5248,5005,864,233,0,34.14903028324472,11364,443,3.986406860385856,0,1,1,1,0,9,51,31,0
5249,1068,145,233,2,2.9788404770094186,8101,5485,2.9788404770094186,0,0,0,1,2,13,58,5,0
5250,7845,1039,44,2,14.431757100525417,2153,11052,2.9788404770094186,0,1,1,5,7,13,131,37,0
5251,836,265,163,2,33.78584581674509,2908,3140,2.9788404770094186,0,1,1,5,7,13,131,37,0
5252,1374,722,233,2,13.721915106166882,1255,8182,15.641003555603014,0,1,1,1,7,13,30,18,0
5253,3033,618,122,0,16.960868323257863,7027,6402,2.9788404770094186,0,1,0,0,7,1,131,31,0
5254,2154,1541,540,0,2.9788404770094186,3584,8658,19.617387149082123,1,0,0,0,0,4,26,7,1
5255,1660,691,197,0,28.130197393950944,6319,6727,21.672220810375045,0,1,1,1,0,13,61,12,0
5256,1214,1404,233,2,28.660248881585677,5191,11129,17.561070864758562,0,1,0,1,7,9,39,5,0
5257,511,1627,233,2,2.9788404770094186,1357,5485,2.9788404770094186,0,0,1,5,7,13,131,37,0
5258,3725,158,110,2,2.9788404770094186,456,2254,2.9788404770094186,0,0,1,5,7,13,131,37,0
5259,2956,139,305,2,2.9788404770094186,6323,9731,2.9788404770094186,0,0,1,5,7,13,131,37,0
5260,4863,85,401,2,2.9788404770094186,1975,6535,2.9788404770094186,0,0,0,5,7,13,131,37,0
5261,318,5,273,2,2.9788404770094186,905,6659,2.9788404770094186,0,0,0,5,7,13,131,37,0
5262,3335,158,163,2,2.9788404770094186,1100,5485,2.9788404770094186,0,0,0,5,7,13,131,37,0
5263,6996,1451,233,2,21.795022231340575,3304,9488,16.55458197582468,0,1,1,1,2,4,51,16,0
5264,9224,643,233,2,24.244184470356117,2378,10887,4.128030627544616,0,1,1,5,6,4,66,1,0
5265,7234,303,233,2,7.811241433747093,14323,11528,4.509362433691496,0,1,1,0,2,1,31,11,0
5266,7517,1146,121,2,13.696473573992833,12119,6672,2.4638903,0,1,1,5,7,13,131,37,0
5267,2487,1380,92,0,31.127949486370536,11521,36,2.9788404770094186,0,1,0,1,5,13,58,23,0
5268,2107,97,233,2,2.9788404770094186,3928,8492,4.818358127749692,1,1,1,1,6,13,75,31,0
5269,7524,402,233,2,24.244184470356117,6556,10857,4.635447481736148,0,1,1,4,0,9,27,31,0
5270,2499,1589,122,2,2.9788404770094186,6622,10060,2.9788404770094186,0,0,1,5,7,13,131,37,0
5271,2477,558,984,2,12.939223011773633,1293,182,5.825644370134454,0,1,1,5,7,13,131,37,0
5272,8845,1380,233,2,22.568554693872937,13450,5485,2.9788404770094186,0,1,0,5,7,13,131,37,0
5273,6802,265,197,2,15.459726424782989,637,810,6.591460381794946,0,1,1,1,5,1,58,12,0
5274,8188,1380,163,2,34.58923007007238,12416,5485,2.9788404770094186,0,1,0,1,2,9,75,22,0
5275,6261,964,534,2,23.115250018028977,4014,6047,16.689514967243525,0,1,0,1,2,1,61,22,0
5276,970,25,122,2,2.9788404770094186,10087,9896,2.9788404770094186,0,0,1,5,7,13,131,37,0
5277,4270,157,197,0,13.727468579778279,13080,6427,11.062216699365658,0,1,1,5,7,5,131,12,0
5278,5523,857,365,0,40.2285083921465,3329,5412,11.957112867621499,1,1,1,5,7,13,94,16,0
5279,337,313,233,2,11.44618129060327,7210,5485,6.547063635698997,0,1,1,3,7,4,51,16,0
5280,8692,1443,233,2,18.0593701640215,9911,4419,2.9788404770094186,1,1,0,1,2,9,42,21,0
5281,874,835,163,2,29.47586253481481,3391,10305,7.011041641972262,0,1,1,5,7,13,131,37,0
5282,4357,1179,0,2,19.942352629712836,10166,4334,2.9788404770094186,0,1,1,0,5,13,75,36,0
5283,3202,1352,423,2,14.457488196914124,13438,10069,12.339126149135453,0,1,1,1,3,13,58,37,0
5284,673,1179,65,2,25.05794932609818,7667,5769,2.9788404770094186,0,1,1,5,7,13,131,37,0
5285,1028,401,278,2,29.47586253481481,8398,4463,24.768776891476328,0,1,1,5,7,13,131,37,0
5286,1007,23,278,2,29.47586253481481,8711,4463,24.768776891476328,0,1,1,5,7,13,131,37,0
5287,3715,961,233,2,20.855167882850637,8656,4660,2.9788404770094186,0,1,0,1,2,4,26,7,0
5288,8348,558,163,2,34.58923007007238,11413,5485,2.9788404770094186,0,1,0,1,2,9,75,22,0
5289,78,1177,51,2,34.58923007007238,10753,5485,2.9788404770094186,0,1,0,1,2,9,75,20,0
5290,7483,514,233,2,2.9788404770094186,308,2328,7.287599970024295,1,1,1,5,7,13,131,37,0
5291,466,1027,233,0,16.837462407968022,9277,7386,16.508079586424866,0,1,1,1,0,4,33,1,0
5292,2138,118,122,2,18.48050837062972,9898,5485,2.9788404770094186,0,1,1,5,7,13,131,37,0
5293,8023,1079,233,2,23.97779609707905,9350,4407,11.664869806547921,0,1,1,1,7,4,131,16,0
5294,519,158,0,2,2.9788404770094186,9691,10706,2.9788404770094186,0,0,1,5,7,13,131,37,0
5295,6427,118,352,2,10.561208118596674,746,4477,6.967085726631578,0,1,1,5,7,13,131,37,0
5296,4819,163,233,2,7.811241433747093,145,11373,4.509362433691496,0,1,1,0,7,1,31,37,0
5297,4665,265,141,2,29.47586253481481,7762,3480,2.9788404770094186,0,1,1,5,7,13,131,37,0
5298,1155,1186,233,2,14.938403441946964,1718,881,6.547228340347456,0,1,0,5,7,13,131,37,1
5299,4015,547,488,2,24.981635204002654,1791,1487,2.9788404770094186,0,1,1,5,7,13,131,37,0
5300,3865,1179,233,0,2.9788404770094186,234,6360,5.892568190190677,0,0,0,0,5,9,58,12,0
5301,5892,1072,233,2,2.9788404770094186,6378,3332,2.9788404770094186,0,1,0,5,7,13,131,37,0
5302,6327,1369,233,2,29.107740763832762,2095,10385,2.9788404770094186,0,1,0,5,7,13,131,37,0
5303,4859,1638,233,2,18.902086548093386,6380,6608,12.08044738751432,0,1,1,0,7,13,29,9,0
5304,970,383,122,2,2.9788404770094186,10087,9808,2.9788404770094186,0,0,1,5,7,13,131,37,0
5305,6865,1132,233,0,2.9788404770094186,7496,4864,12.029001572236558,0,0,0,1,5,1,30,18,0
5306,5062,620,233,2,2.9788404770094186,1148,7634,10.0183994601695,0,0,0,5,7,13,131,37,0
5307,1437,1179,233,2,29.717429931532042,14309,7961,10.194525360782485,0,1,1,5,7,13,131,37,0
5308,700,1427,494,2,19.109701016697823,10788,8939,14.436510587136933,0,1,0,1,1,13,61,37,0
5309,466,1456,233,2,25.859804446000343,11742,7971,15.689783035886876,0,1,0,1,7,1,61,1,0
5310,9279,1490,233,2,12.145203812526697,4410,10117,2.9788404770094186,0,0,0,1,7,13,131,37,0
5311,3324,1380,0,0,31.127949486370536,12312,5485,2.9788404770094186,0,1,0,1,5,1,58,18,0
5312,2808,460,233,2,9.703944415690355,6022,5485,2.9788404770094186,0,1,0,5,7,13,131,37,0
5313,3248,1235,233,2,9.918354920201446,4002,11309,2.9788404770094186,0,1,0,0,0,9,22,9,0
5314,8263,631,233,2,30.7008518415873,11949,7673,2.9788404770094186,1,1,0,0,5,13,22,18,0
5315,8064,964,197,2,23.115250018028977,13193,7923,14.64432897382961,0,1,1,1,5,2,30,12,0
5316,7046,160,233,2,24.3066386200571,5516,11262,13.964863606972948,0,1,1,1,2,9,22,18,0
5317,8157,383,233,0,2.9788404770094186,12897,6876,2.9788404770094186,0,0,1,5,0,4,109,5,0
5318,2234,1179,233,2,22.488881398314987,1950,5485,2.9788404770094186,0,1,1,5,7,13,131,37,0
5319,7562,267,233,0,24.244184470356117,6221,11443,8.103554881176688,0,1,1,1,0,4,118,5,0
5320,3590,1491,233,2,2.9788404770094186,11976,141,2.9788404770094186,0,1,1,1,6,1,22,22,0
5321,443,33,233,2,20.583335492887457,6972,2829,23.97670662959313,0,1,1,1,0,1,22,18,0
5322,115,1027,233,2,16.837462407968022,2904,5188,9.861318882314574,0,1,0,4,0,4,33,25,0
5323,1325,1352,233,2,22.490070634803892,14151,10585,5.8538601902453875,0,1,1,1,6,1,61,23,0
5324,3002,679,233,2,12.145203812526697,4243,5485,2.9788404770094186,0,0,0,1,7,13,53,37,0
5325,9182,243,233,2,31.06041309855306,12207,7566,2.9788404770094186,0,0,1,1,5,13,58,18,0
5326,8122,1151,233,0,12.772621333676428,1275,11606,7.967350797074471,0,1,0,1,6,9,22,18,0
5327,2162,1085,233,2,18.938670900655747,2008,5485,2.9788404770094186,0,1,1,1,7,13,131,9,0
5328,6624,287,233,2,21.23324963717218,3409,7609,16.606151835256703,0,1,0,1,2,4,51,16,0
5329,2509,354,233,2,28.716048837617116,6242,4473,2.9788404770094186,0,1,0,2,4,13,103,23,0
5330,6943,1015,233,2,2.9788404770094186,10343,7800,2.9788404770094186,1,0,0,5,7,13,131,37,0
5331,466,38,122,2,2.9788404770094186,9157,1970,5.825685378933429,0,0,1,5,7,13,131,37,0
5332,7581,267,233,2,24.244184470356117,3340,11296,3.62563333126838,0,1,1,1,6,4,131,1,0
5333,3644,162,122,0,26.1736844756145,12902,10510,20.936671872288933,0,1,1,1,5,1,77,31,0
5334,7827,1427,233,2,12.145203812526697,1636,8461,2.9788404770094186,0,0,0,1,5,1,32,12,0
5335,6086,383,233,0,2.9788404770094186,12854,7652,2.9788404770094186,0,0,1,5,0,4,109,31,0
5336,9424,44,517,0,2.9788404770094186,8802,5485,2.9788404770094186,0,0,0,1,5,5,54,22,0
5337,1212,1434,191,2,9.966057823768114,4306,2165,11.11599857384398,0,1,1,1,7,13,131,37,0
5338,318,857,85,2,18.111293675246902,8962,10717,2.9788404770094186,0,1,0,1,7,13,58,9,0
5339,8149,49,122,2,2.9788404770094186,5529,1474,2.9788404770094186,1,0,1,5,7,13,131,37,0
5340,7264,1427,163,2,14.268506923226516,5636,10218,9.972394860776701,1,1,1,1,5,13,61,22,0
5341,1638,425,233,2,31.940433698504318,3363,6561,2.9788404770094186,0,1,0,4,7,1,69,4,0
5342,1809,151,315,2,2.9788404770094186,5686,653,2.9788404770094186,0,0,1,5,7,13,131,37,0
5343,6856,525,147,2,21.89673757079006,13377,11091,32.7410618448843,0,1,1,5,7,13,75,2,0
5344,9476,265,870,2,25.92213949046244,12595,4537,37.05880554126612,0,1,1,1,4,1,75,22,0
5345,186,1591,233,2,22.060813102214325,6394,3007,12.197388669701672,0,1,0,1,5,1,58,18,0
5346,957,233,233,0,18.80498650749217,9859,1190,5.920702346375018,0,1,1,1,2,1,20,1,0
5347,2644,15,7,2,2.9788404770094186,7724,5485,2.9788404770094186,0,0,1,5,7,13,131,37,0
5348,2412,1179,65,0,25.05794932609818,7897,7309,2.9788404770094186,0,1,1,1,5,9,61,9,0
5349,710,1179,233,2,13.727468579778279,4612,10474,8.46937440175041,0,1,1,5,7,13,131,37,0
5350,5058,1087,233,2,2.9788404770094186,4961,7496,2.9788404770094186,0,0,0,5,7,13,131,37,0
5351,6118,1369,233,2,20.855167882850637,11054,5055,2.9788404770094186,0,1,0,1,0,4,26,7,0
5352,2967,267,233,2,17.01066752038153,4130,7580,2.9788404770094186,0,1,1,1,2,13,21,18,0
5353,2351,383,122,2,2.9788404770094186,4210,7059,8.843016412725643,0,0,0,5,7,13,131,37,1
5354,4087,1039,233,2,21.831422358477578,8681,6963,12.773918512723405,0,1,0,1,5,1,131,18,0
5355,8919,33,233,2,20.583335492887457,3666,5045,23.742930089910605,0,1,0,1,5,1,22,18,0
5356,6011,748,233,0,2.9788404770094186,13819,10116,8.848319562250545,0,0,1,1,5,1,21,6,0
5357,977,442,233,0,29.9874465893823,4650,2271,16.459911349340583,0,1,0,1,2,4,25,31,0
5358,3580,118,582,0,29.214371214419657,3951,4026,13.153835864380587,0,1,1,1,5,5,58,6,0
5359,7060,1427,233,2,19.282251653959776,526,927,2.9788404770094186,0,1,0,5,7,13,131,37,0
5360,5040,158,618,2,2.9788404770094186,1866,5485,2.9788404770094186,0,0,0,5,7,13,131,37,0
5361,1041,1427,233,2,28.234082469149364,4501,7015,2.9788404770094186,0,1,1,4,4,13,58,12,0
5362,6769,385,122,2,2.9788404770094186,4353,5485,2.9788404770094186,0,1,1,1,6,4,59,31,1
5363,396,857,791,0,40.2285083921465,4061,817,9.54660344386492,1,1,1,5,7,13,94,15,0
5364,2406,1474,233,2,27.356880282675217,13813,8980,4.556049866363288,0,1,1,1,5,1,49,18,0
5365,1944,1179,540,0,24.81267848027068,10586,684,5.532372400486218,0,1,1,1,2,9,112,7,0
5366,7234,1468,233,2,7.811241433747093,14323,11528,4.509362433691496,0,1,1,0,2,1,31,11,0
5367,3012,267,361,2,18.27642434657637,13343,377,2.5055482,1,1,1,1,6,4,19,36,0
5368,8971,516,670,2,21.990649043697314,8641,998,19.242475730243267,0,1,1,5,2,4,119,7,0
5369,2008,1235,233,2,9.918354920201446,4002,11309,2.9788404770094186,0,1,0,0,0,9,22,9,0
5370,8915,1427,233,2,12.145203812526697,1043,9732,2.9788404770094186,0,0,0,1,5,1,32,12,0
5371,1342,778,233,2,23.924338081460952,5556,3656,2.9788404770094186,0,1,1,1,0,13,51,37,0
5372,906,1179,233,2,18.314236210816283,1253,6518,8.107730850138061,0,1,1,5,7,13,131,37,0
5373,8861,466,233,2,24.244184470356117,2108,11296,3.62563333126838,0,1,0,1,4,4,131,1,0
5374,4271,118,233,2,15.684605924525108,4748,516,9.569264461185307,0,1,1,1,5,1,6,12,0
5375,4384,154,512,0,26.928442141397884,4613,3706,26.928442141397884,0,1,0,0,0,1,58,18,0
5376,8149,1067,122,2,2.9788404770094186,5529,1474,2.9788404770094186,0,0,1,5,7,13,131,37,0
5377,688,1232,233,2,16.64907502863811,5101,1314,4.860625329132,0,1,0,1,0,13,51,1,0
5378,4201,154,231,0,26.928442141397884,733,493,26.928442141397884,0,1,0,0,0,13,58,1,0
5379,5436,1487,0,2,24.076432570636058,11977,7293,2.9788404770094186,0,1,0,1,5,1,58,18,0
5380,1305,286,233,2,31.208263290303538,5002,9882,7.832175852539238,0,1,0,0,7,1,80,37,0
5381,5830,1195,233,2,2.9788404770094186,956,6594,2.9788404770094186,0,0,1,3,6,13,52,37,0
5382,1005,1195,770,2,2.9788404770094186,10513,10322,2.9788404770094186,1,0,0,1,2,9,58,18,0
5383,986,688,233,2,27.85766066032954,13023,5947,13.470990340309418,0,1,1,1,7,13,58,37,0
5384,8182,1427,233,2,17.754106865942173,12812,1780,7.729732781130631,0,1,0,1,0,1,39,4,0
5385,375,154,464,0,26.928442141397884,4711,6286,26.928442141397884,0,1,0,1,6,1,53,17,0
5386,6104,1249,233,2,26.397376621625337,2624,8208,2.9788404770094186,0,1,0,1,5,1,58,18,0
